Unnamed: 0,DISTANCE,UNIQUE_CARRIER,REGION,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN,ORIGIN_COUNTRY,ORIGIN_WAC,DEST,DEST_COUNTRY,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
25606,1126.0,AS,D,AS,3,3,YLW,CA,906,SNA,US,91,2013,4,12,3,L
10543,1854.0,OO,D,OO,3,3,IAH,US,74,YEG,CA,916,2011,4,12,4,F
24844,433.0,GL,I,GL,2,2,MDW,US,41,YYZ,CA,936,2013,2,6,1,L
6934,214.0,9E,D,9E,2,2,YYZ,CA,936,DTW,US,43,2010,1,3,1,F
30097,1999.0,5X,D,5X,3,3,YVR,CA,906,SDF,US,52,2014,4,10,4,G
31869,214.0,DL,D,DL,3,3,DTW,US,43,YYZ,CA,936,2014,1,1,1,L
44722,282.0,5X,D,5X,3,3,GEG,US,93,YVR,CA,906,2016,4,11,1,G
38310,713.0,AA,D,AA,3,3,YUL,CA,941,RDU,US,36,2015,1,1,2,F
8819,395.0,5X,D,5X,3,3,MSP,US,63,YWG,CA,926,2011,3,8,1,G
45361,1386.0,5Y,I,5Y,3,3,YYC,CA,916,BIF,US,74,2016,2,6,3,L
2673,2457.0,AA,D,AA,3,3,SNA,US,91,YUL,CA,941,2010,1,3,5,F
20266,413.0,9E,D,9E,2,2,YYZ,CA,936,CVG,US,52,2012,3,9,1,F
10137,1177.0,OO,D,OO,3,3,SAN,US,91,YVR,CA,906,2011,2,5,3,F
27671,495.0,EV,D,EV,3,3,CLE,US,44,YUL,CA,941,2013,3,7,1,F
10153,29.0,KAH,D,KAH,1,6,WSX,US,93,YWH,CA,906,2011,3,7,1,L
27542,359.0,ZW,D,ZW,2,2,YYZ,CA,936,DCA,US,38,2013,3,9,1,F
54765,796.0,OO,D,OO,3,3,MSP,US,63,YXE,CA,921,2017,3,7,2,F
7555,437.0,UA,D,UA,3,3,YYZ,CA,936,ORD,US,41,2010,1,2,1,F
7090,707.0,OO,D,OO,3,3,ORD,US,41,YWG,CA,926,2010,1,1,2,F
53472,655.0,OO,D,OO,3,3,ORD,US,41,YOW,CA,936,2017,2,5,2,F
21998,1230.0,US,D,US,3,3,YVR,CA,906,PHX,US,81,2012,2,4,3,F
20144,763.0,OO,D,OO,3,3,YYJ,CA,906,SFO,US,91,2012,4,12,2,F
42154,328.0,YX,L,YX,2,2,EWR,US,21,YOW,CA,936,2015,1,1,1,F
33216,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2014,4,10,1,F
28819,1754.0,AA,D,AA,3,3,DFW,US,74,YVR,CA,906,2013,1,1,4,F
4971,353.0,OO,D,OO,3,3,YXU,CA,936,ORD,US,41,2010,2,4,1,F
33137,348.0,YX,L,YX,2,2,EWR,US,21,YYZ,CA,936,2014,2,4,1,F
37567,395.0,5X,D,5X,3,3,YWG,CA,926,MSP,US,63,2015,4,12,1,G
23164,601.0,KLQ,I,KLQ,1,1,ATL,US,34,YQG,CA,936,2013,2,6,2,P
15101,1404.0,AA,D,AA,3,3,YUL,CA,941,MIA,US,33,2011,2,4,3,F
56351,1534.0,U7,I,U7,2,2,LRD,US,74,YHM,CA,936,2018,1,3,4,P
9442,137.0,KAH,D,KAH,1,6,KEH,US,93,YHS,CA,906,2011,2,6,1,F
40105,333.0,9E,D,9E,2,2,YUL,CA,941,JFK,US,22,2015,4,11,1,F
54861,366.0,9E,D,9E,2,2,YYZ,CA,936,JFK,US,22,2017,1,2,1,F
8659,598.0,8C,A,8C,2,2,JFK,US,22,YHZ,CA,951,2011,3,9,2,P
56726,960.0,5X,D,5X,3,3,YYC,CA,916,FSD,US,67,2018,2,5,2,G
57893,476.0,DL,D,DL,3,3,PIT,US,23,YUL,CA,941,2018,1,3,1,L
37899,1944.0,FX,D,FX,3,3,MEM,US,54,YVR,CA,906,2015,2,4,4,G
25666,216.0,G4,D,G4,2,2,MOT,US,66,YWG,CA,926,2013,2,5,1,L
56537,224.0,FX,D,FX,3,3,YOW,CA,936,BUF,US,22,2018,1,1,1,G
10511,1864.0,S5,D,S5,2,2,YUL,CA,941,ABQ,US,86,2011,4,10,4,F
40051,391.0,YX,L,YX,2,2,ACY,US,21,YYZ,CA,936,2015,2,5,1,L
26478,803.0,ZW,D,ZW,2,2,YUL,CA,941,CLT,US,36,2013,4,12,2,F
12535,1584.0,S5,D,S5,2,2,YUL,CA,941,IAH,US,74,2011,3,8,4,F
30611,188.0,ZW,D,ZW,2,2,YUL,CA,941,ALB,US,22,2014,2,5,1,F
11448,391.0,SLQ,I,SLQ,1,4,YYZ,CA,936,ACY,US,21,2011,3,8,1,L
26381,331.0,S5,D,S5,2,2,YUL,CA,941,EWR,US,21,2013,1,3,1,F
31953,2041.0,DL,D,DL,3,3,BNA,US,54,YVR,CA,906,2014,1,1,5,L
53278,748.0,AX,D,AX,1,5,ORD,US,41,YUL,CA,941,2017,3,7,2,F
56846,1999.0,5X,D,5X,3,3,YVR,CA,906,SDF,US,52,2018,3,9,4,G
59941,1019.0,OO,D,OO,3,3,SFO,US,91,YYC,CA,916,2018,4,12,3,F
50353,2014.0,ABX,A,ABX,2,2,YVR,CA,906,CVG,US,52,2017,3,9,5,G
25951,803.0,YX,L,YX,2,2,YUL,CA,941,CLT,US,36,2013,2,4,2,F
3501,193.0,DL,D,DL,3,3,YYZ,CA,936,CLE,US,44,2010,4,10,1,L
25130,1081.0,UA,D,UA,3,3,LAX,US,91,YVR,CA,906,2013,2,6,3,F
18676,929.0,SY,L,SY,2,2,YYZ,CA,936,XNA,US,71,2012,2,6,2,L
29875,842.0,FX,D,FX,3,3,YWG,CA,926,STL,US,64,2014,3,7,2,G
35700,1019.0,OO,D,OO,3,3,SFO,US,91,YYC,CA,916,2014,4,11,3,F
59691,720.0,CP (2),D,CP,2,2,SLC,US,87,YYC,CA,916,2018,4,10,2,F
37220,310.0,U7,I,U7,2,2,FWA,US,42,YHM,CA,936,2015,2,6,1,P
3197,373.0,09Q,D,09Q,1,4,YYZ,CA,936,BDL,US,11,2010,4,10,1,L
42124,899.0,OO,D,OO,3,3,YYC,CA,916,DEN,US,82,2015,1,2,2,F
49138,324.0,G7,D,G7,2,2,LGA,US,22,YUL,CA,941,2016,2,5,1,F
33367,127.0,CP (2),D,CP,2,2,YVR,CA,906,SEA,US,93,2014,3,7,1,F
2020,348.0,9E,D,9E,2,2,MDW,US,41,YXU,CA,936,2010,3,9,1,F
6588,443.0,XE,D,XE,2,2,EWR,US,21,YQB,CA,941,2010,1,1,1,F
51639,48.0,KAH,D,KAH,1,6,RCE,US,93,CXH,CA,906,2017,2,6,1,L
57520,746.0,LF,D,LF,1,6,YUL,CA,941,MDW,US,41,2018,3,8,2,L
20025,1239.0,S5,D,S5,2,2,ORD,US,41,YHZ,CA,951,2012,2,5,3,F
16627,752.0,S5,D,S5,2,2,YUL,CA,941,IND,US,42,2012,4,10,2,F
5601,394.0,ZW,D,ZW,2,2,YUL,CA,941,PHL,US,23,2010,4,11,1,F
55236,1114.0,UA,D,UA,3,3,YVR,CA,906,DEN,US,82,2017,4,12,3,F
54153,440.0,9E,D,9E,2,2,DTW,US,43,YOW,CA,936,2017,2,5,1,F
58335,1019.0,UA,D,UA,3,3,YEG,CA,916,DEN,US,82,2018,4,10,3,F
11313,70.0,KAH,D,KAH,1,6,YWH,CA,906,KEH,US,93,2011,2,4,1,F
46062,1214.0,EE,I,EE,1,1,FLL,US,33,YYZ,CA,936,2016,2,4,3,L
59233,803.0,YX,L,YX,2,2,CLT,US,36,YUL,CA,941,2018,1,1,2,F
46529,994.0,9E,D,9E,2,2,ATL,US,34,YUL,CA,941,2016,4,10,2,F
11889,2514.0,SY,D,SY,2,2,BOS,US,13,YVR,CA,906,2011,2,6,6,L
52602,333.0,DL,D,DL,3,3,YUL,CA,941,JFK,US,22,2017,4,10,1,F
47684,333.0,9E,D,9E,2,2,JFK,US,22,YUL,CA,941,2016,2,6,1,F
24680,345.0,YX,L,YX,2,2,YYZ,CA,936,IAD,US,38,2013,2,5,1,F
50384,1535.0,GFQ,D,GFQ,1,1,HRL,US,74,YKF,CA,936,2017,3,8,4,P
1113,960.0,5X,D,5X,3,3,FSD,US,67,YYC,CA,916,2010,4,11,2,G
33486,865.0,OO,D,OO,3,3,SFO,US,91,YLW,CA,906,2014,4,12,2,F
16090,224.0,FX,D,FX,3,3,YOW,CA,936,BUF,US,22,2012,2,5,1,G
21428,366.0,9E,D,9E,2,2,JFK,US,22,YYZ,CA,936,2012,3,9,1,F
16366,812.0,FX,D,FX,3,3,YYZ,CA,936,MEM,US,54,2012,1,2,2,G
19900,1419.0,OO,D,OO,3,3,ORD,US,41,YEG,CA,916,2012,4,12,3,F
59200,1051.0,OO,D,OO,3,3,MSP,US,63,YYC,CA,916,2018,1,2,3,F
30021,1198.0,WE,L,WE,2,2,YHM,CA,936,MIA,US,33,2014,2,5,3,P
17272,1705.0,S5,D,S5,2,2,YEG,CA,916,CMH,US,44,2012,3,9,4,F
12500,348.0,XE,D,XE,2,2,YYZ,CA,936,EWR,US,21,2011,3,7,1,F
17110,2176.0,UA,D,UA,3,3,LAX,US,91,YYZ,CA,936,2012,4,10,5,F
29722,436.0,5Y,I,5Y,3,3,ORD,US,41,YYZ,CA,936,2014,2,5,1,P
30056,990.0,NC,D,NC,1,1,SDF,US,52,YWG,CA,926,2014,4,12,2,P
29889,1385.0,5Y,I,5Y,3,3,ORD,US,41,YYC,CA,916,2014,3,8,3,P
59268,1513.0,MQ,D,MQ,3,3,YUL,CA,941,DFW,US,74,2018,2,5,4,F
31196,2597.0,US,D,US,3,3,TPA,US,33,YVR,CA,906,2014,4,10,6,F
46995,1019.0,UA,D,UA,3,3,DEN,US,82,YEG,CA,916,2016,4,10,3,F
3723,175.0,KAH,D,KAH,1,6,YPW,CA,906,KEH,US,93,2010,3,8,1,F
11888,655.0,S5,D,S5,2,2,ORD,US,41,YOW,CA,936,2011,4,11,2,F
35244,127.0,OO,D,OO,3,3,YVR,CA,906,SEA,US,93,2014,4,11,1,F
57976,420.0,DL,D,DL,3,3,MKE,US,45,YYZ,CA,936,2018,1,1,1,L
42222,1081.0,CP (2),D,CP,2,2,LAX,US,91,YVR,CA,906,2015,1,1,3,F
58985,720.0,CP (2),D,CP,2,2,SLC,US,87,YYC,CA,916,2018,3,9,2,F
35846,347.0,ZW,D,ZW,2,2,PHL,US,23,YYZ,CA,936,2014,3,8,1,F
57308,115.0,KAH,D,KAH,1,6,LKE,US,93,YVR,CA,906,2018,3,7,1,L
24644,2287.0,UA,D,UA,3,3,YYC,CA,916,TPA,US,33,2013,2,4,5,F
42008,443.0,EV,D,EV,3,3,EWR,US,21,YQB,CA,941,2015,3,8,1,F
56265,207.0,FX,D,FX,3,3,FAR,US,66,YWG,CA,926,2018,3,9,1,G
51120,377.0,5Y,I,5Y,3,3,YHM,CA,936,CVG,US,52,2017,1,3,1,P
48779,348.0,EV,D,EV,3,3,EWR,US,21,YYZ,CA,936,2016,4,11,1,F
56642,395.0,5X,D,5X,3,3,YWG,CA,926,MSP,US,63,2018,1,1,1,G
6148,950.0,OO,D,OO,3,3,MSP,US,63,YUL,CA,941,2010,3,8,2,F
21745,436.0,G7,D,G7,2,2,ORD,US,41,YYZ,CA,936,2012,3,8,1,F
25420,1532.0,09Q,D,09Q,1,4,YYC,CA,916,DAL,US,74,2013,4,11,4,L
32322,1081.0,US,D,US,3,3,LAX,US,91,YVR,CA,906,2014,1,3,3,F
56318,300.0,FX,D,FX,3,3,YMX,CA,941,BUF,US,22,2018,1,3,1,G
42903,708.0,OO,D,OO,3,3,ORD,US,41,YWG,CA,926,2015,3,9,2,F
12972,1019.0,OO,D,OO,3,3,DEN,US,82,YEG,CA,916,2011,1,3,3,F
58014,222.0,GL,I,GL,2,2,PIT,US,23,YYZ,CA,936,2018,1,3,1,L
54215,613.0,EV,D,EV,3,3,EWR,US,21,YHZ,CA,951,2017,4,12,2,F
28913,214.0,9E,D,9E,2,2,DTW,US,43,YYZ,CA,936,2013,3,7,1,F
9155,303.0,OH (1),D,OH,2,2,GRR,US,43,YYZ,CA,936,2011,1,1,1,F
3221,739.0,09Q,D,09Q,1,4,ATL,US,34,YYZ,CA,936,2010,1,1,2,L
45626,123.0,KAH,D,KAH,1,6,KEH,US,93,ZNA,CA,906,2016,2,6,1,L
37976,812.0,FX,D,FX,3,3,YYZ,CA,936,MEM,US,54,2015,2,6,2,G
13819,1315.0,G7,D,G7,2,2,DEN,US,82,YYZ,CA,936,2011,2,6,3,F
39504,201.0,KAH,D,KAH,1,6,YDS,CA,906,KEH,US,93,2015,3,7,1,F
25567,1110.0,GL,I,GL,2,2,YYZ,CA,936,MSY,US,72,2013,1,1,3,L
47668,797.0,OO,D,OO,3,3,YVR,CA,906,SLC,US,87,2016,1,3,2,F
31601,214.0,KAH,D,KAH,1,6,YHH,CA,906,LKE,US,93,2014,3,7,1,L
45280,1081.0,0WQ,D,0WQ,1,1,YVR,CA,906,LAX,US,91,2016,1,1,3,L
7245,707.0,OO,D,OO,3,3,ORD,US,41,YWG,CA,926,2010,3,7,2,F
26761,1081.0,OO,D,OO,3,3,YVR,CA,906,LAX,US,91,2013,2,4,3,F
20299,436.0,S5,D,S5,2,2,ORD,US,41,YYZ,CA,936,2012,2,5,1,F
60346,1081.0,CP (2),D,CP,2,2,LAX,US,91,YVR,CA,906,2018,4,12,3,F
51068,1633.0,FX,D,FX,3,3,MEM,US,54,YYC,CA,916,2017,4,11,4,G
60977,345.0,YV,D,YV,2,2,YYZ,CA,936,IAD,US,38,2018,2,6,1,F
25439,720.0,DL,D,DL,3,3,YYC,CA,916,SLC,US,87,2013,2,4,2,F
51325,1340.0,YV,D,YV,2,2,YEG,CA,916,BUR,US,91,2017,1,1,3,F
37946,496.0,5X,D,5X,3,3,SDF,US,52,YYZ,CA,936,2015,4,12,1,G
32710,395.0,DL,D,DL,3,3,MSP,US,63,YWG,CA,926,2014,1,3,1,F
27648,1019.0,OO,D,OO,3,3,YEG,CA,916,DEN,US,82,2013,2,6,3,F
21554,219.0,QX,D,QX,2,2,YLW,CA,906,SEA,US,93,2012,4,12,1,F
48909,1523.0,MQ,D,MQ,3,3,YYC,CA,916,DFW,US,74,2016,4,11,4,F
48011,530.0,G7,D,G7,2,2,DTW,US,43,YUL,CA,941,2016,4,10,2,F
52052,331.0,GL,I,GL,2,2,EWR,US,21,YUL,CA,941,2017,3,9,1,L
48766,796.0,9E,D,9E,2,2,YXE,CA,921,MSP,US,63,2016,1,2,2,F
21525,489.0,EV,D,EV,2,2,YUL,CA,941,IAD,US,38,2012,3,9,1,F
27593,898.0,UA,D,UA,3,3,DEN,US,82,YYC,CA,916,2013,1,1,2,F
14513,739.0,9E,D,9E,2,2,ATL,US,34,YYZ,CA,936,2011,4,12,2,F
14340,1086.0,XJ,D,XJ,2,2,MSP,US,63,YEG,CA,916,2011,4,12,3,F
56597,1862.0,FX,D,FX,3,3,YVR,CA,906,LIT,US,71,2018,2,6,4,G
24274,1903.0,UA,D,UA,3,3,MSY,US,72,YYC,CA,916,2013,2,4,4,F
54031,440.0,9E,D,9E,2,2,YOW,CA,936,DTW,US,43,2017,2,6,1,F
13966,1385.0,OO,D,OO,3,3,ORD,US,41,YYC,CA,916,2011,4,10,3,F
29874,282.0,FX,D,FX,3,3,YVR,CA,906,GEG,US,93,2014,3,7,1,G
30838,211.0,KAH,D,KAH,1,6,CA9,CA,906,KEH,US,93,2014,3,8,1,F
11977,449.0,S5,D,S5,2,2,IAD,US,38,YOW,CA,936,2011,3,9,1,F
54157,348.0,EV,D,EV,3,3,EWR,US,21,YYZ,CA,936,2017,2,5,1,F
35866,1081.0,YV,D,YV,2,2,LAX,US,91,YVR,CA,906,2014,4,11,3,F
19285,2248.0,DL,D,DL,3,3,YVR,CA,906,ATL,US,34,2012,3,7,5,F
28908,800.0,UA,D,UA,3,3,YVR,CA,906,SFO,US,91,2013,1,1,2,F
34007,656.0,OO,D,OO,3,3,YQR,CA,921,MSP,US,63,2014,3,9,2,F
8582,597.0,5X,D,5X,3,3,YWG,CA,926,OMA,US,65,2011,1,3,2,G
24068,1230.0,UA,D,UA,3,3,YVR,CA,906,PHX,US,81,2013,2,4,3,F
23346,1090.0,FX,D,FX,3,3,YWG,CA,926,MEM,US,54,2013,4,12,3,G
10680,123.0,KAH,D,KAH,1,6,ZNA,CA,906,KEH,US,93,2011,3,9,1,F
52282,655.0,YX,L,YX,2,2,YOW,CA,936,ORD,US,41,2017,1,1,2,F
17761,723.0,YX,D,YX,2,2,YUL,CA,941,GSO,US,36,2012,1,1,2,F
46714,1162.0,EV,D,EV,3,3,EWR,US,21,YYT,CA,961,2016,1,1,3,F
55443,1233.0,AA,D,AA,3,3,YYZ,CA,936,MIA,US,33,2017,1,2,3,F
54994,559.0,QX,D,QX,2,2,SEA,US,93,YEG,CA,916,2017,3,8,2,F
40003,530.0,DL,D,DL,3,3,DTW,US,43,YUL,CA,941,2015,1,2,2,F
33856,748.0,G7,D,G7,2,2,ORD,US,41,YUL,CA,941,2014,1,1,2,F
16404,1944.0,FX,D,FX,3,3,YVR,CA,906,MEM,US,54,2012,4,12,4,G
46786,127.0,OO,D,OO,3,3,YVR,CA,906,SEA,US,93,2016,1,3,1,F
10516,414.0,9E,D,9E,2,2,YHZ,CA,951,BOS,US,13,2011,2,5,1,F
2350,1148.0,EV,D,EV,3,3,OMA,US,65,YUL,CA,941,2010,4,11,3,F
38404,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2015,3,7,1,L
50723,990.0,5X,D,5X,3,3,YWG,CA,926,SDF,US,52,2017,3,7,2,G
10563,175.0,KAH,D,KAH,1,6,KEH,US,93,YPW,CA,906,2011,2,5,1,F
45290,1280.0,UA,D,UA,3,3,YYZ,CA,936,IAH,US,74,2016,3,9,3,F
6322,656.0,OO,D,OO,3,3,YQR,CA,921,MSP,US,63,2010,4,12,2,F
50912,122.0,5X,D,5X,3,3,BFI,US,93,YVR,CA,906,2017,2,5,1,G
23712,812.0,FX,D,FX,3,3,MEM,US,54,YYZ,CA,936,2013,1,1,2,G
16071,598.0,8C,A,8C,2,2,JFK,US,22,YHZ,CA,951,2012,1,2,2,P
44944,960.0,5X,D,5X,3,3,FSD,US,67,YYC,CA,916,2016,4,12,2,G
14522,994.0,EV,D,EV,2,2,YUL,CA,941,ATL,US,34,2011,1,2,2,F
44950,496.0,5X,D,5X,3,3,YYZ,CA,936,SDF,US,52,2016,3,9,1,G
30931,1110.0,YX,L,YX,2,2,MSY,US,72,YYZ,CA,936,2014,2,5,3,F
34546,443.0,EV,D,EV,3,3,YQB,CA,941,EWR,US,21,2014,4,12,1,F
9128,20.0,KAH,D,KAH,1,6,YYJ,CA,906,FRD,US,93,2011,2,4,1,L
32906,1330.0,SY,D,SY,2,2,ANC,US,1,YVR,CA,906,2014,2,6,3,L
44333,413.0,U7,I,U7,2,2,YXU,CA,936,SDF,US,52,2016,4,12,1,P
60414,98.0,CP (2),D,CP,2,2,SEA,US,93,YYJ,CA,906,2018,4,11,1,F
41189,333.0,S5,D,S5,2,2,JFK,US,22,YUL,CA,941,2015,2,6,1,F
38183,2022.0,S5,D,S5,2,2,YYC,CA,916,EWR,US,21,2015,2,4,5,F
37608,987.0,FX,D,FX,3,3,YWG,CA,926,LCK,US,44,2015,1,1,2,G
31412,1008.0,US,D,US,3,3,YYC,CA,916,OAK,US,91,2014,2,4,3,F
51888,1343.0,AA,D,AA,3,3,YYZ,CA,936,COS,US,82,2017,4,10,3,F
4707,606.0,XE,D,XE,2,2,YQM,CA,946,EWR,US,21,2010,2,5,2,F
6974,898.0,UA,D,UA,3,3,YYC,CA,916,DEN,US,82,2010,1,1,2,F
52629,1374.0,YV,D,YV,2,2,YEG,CA,916,PHX,US,81,2017,2,4,3,F
36207,1748.0,UA,D,UA,3,3,YYC,CA,916,IAH,US,74,2014,3,7,4,F
58620,1040.0,F9,L,F9,3,3,LAS,US,85,YYC,CA,916,2018,3,8,3,F
5685,2176.0,VX,D,VX,2,2,LAX,US,91,YYZ,CA,936,2010,4,11,5,F
32880,436.0,OO,D,OO,3,3,YYZ,CA,936,ORD,US,41,2014,3,8,1,F
16165,395.0,5X,D,5X,3,3,YWG,CA,926,MSP,US,63,2012,2,5,1,G
17581,811.0,ZW,D,ZW,2,2,DCA,US,38,YHZ,CA,951,2012,4,11,2,F
20776,440.0,9E,D,9E,2,2,DTW,US,43,YOW,CA,936,2012,2,4,1,F
29716,136.0,FX,D,FX,3,3,GFK,US,66,YWG,CA,926,2014,2,6,1,G
32965,487.0,ZW,D,ZW,2,2,DCA,US,38,YUL,CA,941,2014,2,6,1,F
16759,1787.0,S5,D,S5,2,2,PIT,US,23,YEG,CA,916,2012,2,5,4,F
42855,214.0,9E,D,9E,2,2,YYZ,CA,936,DTW,US,43,2015,1,3,1,F
19330,800.0,OO,D,OO,3,3,SFO,US,91,YVR,CA,906,2012,4,12,2,F
40012,489.0,AX,D,AX,1,5,YUL,CA,941,IAD,US,38,2015,3,7,1,F
21961,1523.0,AA,D,AA,3,3,DFW,US,74,YYC,CA,916,2012,2,6,4,F
30886,439.0,YX,L,YX,2,2,YYZ,CA,936,PVD,US,15,2014,3,7,1,F
41184,2449.0,DL,D,DL,3,3,YVR,CA,906,JFK,US,22,2015,2,5,5,F
1425,895.0,9E,D,9E,2,2,GFK,US,66,YYZ,CA,936,2010,3,8,2,F
30666,487.0,S5,D,S5,2,2,YUL,CA,941,DCA,US,38,2014,3,9,1,F
2357,1303.0,OH (1),D,OH,3,3,JFK,US,22,YWG,CA,926,2010,3,9,3,F
32999,1748.0,YV,D,YV,2,2,IAH,US,74,YYC,CA,916,2014,3,8,4,F
11648,870.0,G4,D,G4,2,2,ENV,US,87,YEG,CA,916,2011,4,11,2,L
31428,2410.0,US,D,US,3,3,PHL,US,23,YVR,CA,906,2014,4,11,5,F
43673,1748.0,UA,D,UA,3,3,IAH,US,74,YYC,CA,916,2015,4,12,4,F
32402,209.0,KAH,D,KAH,1,6,YHH,CA,906,KEH,US,93,2014,3,7,1,F
30103,224.0,FX,D,FX,3,3,BUF,US,22,YOW,CA,936,2014,3,7,1,G
52815,1943.0,5Y,I,5Y,3,3,YYZ,CA,936,LAS,US,85,2017,4,11,4,L
8588,1029.0,L2,D,L2,1,1,YZF,CA,931,FAI,US,1,2011,2,4,3,P
54216,214.0,EV,D,EV,3,3,YYZ,CA,936,DTW,US,43,2017,4,10,1,F
33729,331.0,EV,D,EV,3,3,EWR,US,21,YUL,CA,941,2014,4,10,1,F
59601,708.0,OO,D,OO,3,3,YWG,CA,926,ORD,US,41,2018,1,3,2,F
6841,347.0,XE,D,XE,2,2,YYZ,CA,936,EWR,US,21,2010,3,7,1,F
21634,219.0,QX,D,QX,2,2,YLW,CA,906,SEA,US,93,2012,1,3,1,F
15084,1199.0,AA,D,AA,3,3,DFW,US,74,YYZ,CA,936,2011,3,8,3,F
22204,1081.0,AS,D,AS,3,3,LAX,US,91,YVR,CA,906,2012,4,10,3,F
40384,1254.0,YX,L,YX,2,2,YEG,CA,916,IFP,US,81,2015,2,5,3,L
51846,344.0,ZW,D,ZW,2,2,YUL,CA,941,ABE,US,23,2017,4,10,1,F
23057,282.0,FX,D,FX,3,3,YVR,CA,906,GEG,US,93,2013,2,5,1,G
47079,449.0,AX,D,AX,1,5,YOW,CA,936,IAD,US,38,2016,1,3,1,F
57205,502.0,YX,L,YX,2,2,ORF,US,38,YYZ,CA,936,2018,2,6,2,F
4327,346.0,G7,D,G7,2,2,YYZ,CA,936,IAD,US,38,2010,2,4,1,F
24502,582.0,ZW,D,ZW,2,2,YOW,CA,936,ORF,US,38,2013,4,10,2,F
1313,211.0,9L,D,9L,2,2,PWM,US,12,YUL,CA,941,2010,4,12,1,F
20176,598.0,MQ,D,MQ,3,3,YHZ,CA,951,JFK,US,22,2012,1,3,2,F
43087,530.0,EV,D,EV,3,3,DTW,US,43,YUL,CA,941,2015,3,9,2,F
25571,328.0,S5,D,S5,2,2,YOW,CA,936,EWR,US,21,2013,3,8,1,F
31465,232.0,KAH,D,KAH,1,6,BC5,CA,906,LKE,US,93,2014,3,7,1,L
17957,2429.0,US,D,US,3,3,YVR,CA,906,EWR,US,21,2012,1,1,5,F
57112,782.0,YX,L,YX,2,2,BWI,US,35,YHZ,CA,951,2018,2,6,2,F
38826,347.0,YX,L,YX,2,2,BWI,US,35,YYZ,CA,936,2015,2,4,1,F
14126,443.0,XE,D,XE,2,2,EWR,US,21,YQB,CA,941,2011,1,1,1,F
27096,446.0,9E,D,9E,2,2,BOS,US,13,YYZ,CA,936,2013,2,5,1,F
20113,1280.0,OO,D,OO,3,3,IAH,US,74,YYZ,CA,936,2012,4,10,3,F
18078,333.0,RP,D,RP,2,2,JFK,US,22,YUL,CA,941,2012,3,7,1,F
16741,1588.0,S5,D,S5,2,2,IND,US,42,YEG,CA,916,2012,3,7,4,F
39037,193.0,KAH,D,KAH,1,6,YAZ,CA,906,BFI,US,93,2015,3,8,1,L
60679,489.0,AX,D,AX,1,5,IAD,US,38,YUL,CA,941,2018,3,7,1,F
13720,250.0,QX,D,QX,2,2,PDX,US,92,YVR,CA,906,2011,1,1,1,F
23349,344.0,FX,D,FX,3,3,YMX,CA,941,EWR,US,21,2013,1,3,1,G
48981,366.0,9E,D,9E,2,2,JFK,US,22,YYZ,CA,936,2016,1,2,1,F
28561,559.0,QX,D,QX,2,2,SEA,US,93,YEG,CA,916,2013,2,4,2,F
39800,199.0,KAH,D,KAH,1,6,KEH,US,93,BC9,CA,906,2015,3,8,1,F
58968,1280.0,YV,D,YV,2,2,IAH,US,74,YYZ,CA,936,2018,4,12,3,F
23377,395.0,5X,D,5X,3,3,MSP,US,63,YWG,CA,926,2013,3,8,1,G
56603,278.0,FX,D,FX,3,3,YYC,CA,916,GTF,US,84,2018,2,4,1,G
51328,1399.0,27Q,I,27Q,1,1,YYC,CA,916,MDW,US,41,2017,2,4,3,L
33673,331.0,S5,D,S5,2,2,EWR,US,21,YUL,CA,941,2014,2,4,1,F
7057,783.0,OO,D,OO,3,3,YWG,CA,926,DEN,US,82,2010,3,8,2,F
3978,417.0,SLQ,D,SLQ,1,4,YUL,CA,941,ACY,US,21,2010,3,8,1,L
47263,443.0,EV,D,EV,3,3,YQB,CA,941,EWR,US,21,2016,1,1,1,F
28634,2176.0,AA,D,AA,3,3,YYZ,CA,936,LAX,US,91,2013,2,6,5,F
1048,347.0,FX,D,FX,3,3,EWR,US,21,YYZ,CA,936,2010,4,10,1,G
46756,800.0,OO,D,OO,3,3,YVR,CA,906,SFO,US,91,2016,3,7,2,F
20891,783.0,EV,D,EV,2,2,YWG,CA,926,DEN,US,82,2012,1,1,2,F
37633,122.0,5Y,I,5Y,3,3,YVR,CA,906,BFI,US,93,2015,1,3,1,P
32813,1019.0,S5,D,S5,2,2,DEN,US,82,YEG,CA,916,2014,4,10,3,F
43715,800.0,UA,D,UA,3,3,YVR,CA,906,SFO,US,91,2015,4,10,2,F
57383,1764.0,27Q,I,27Q,1,1,ORD,US,41,YVR,CA,906,2018,3,8,4,L
12743,1114.0,OO,D,OO,3,3,YVR,CA,906,DEN,US,82,2011,3,9,3,F
871,135.0,FX,D,FX,3,3,YWG,CA,926,GFK,US,66,2010,3,8,1,G
60655,98.0,CP (2),D,CP,2,2,YYJ,CA,906,SEA,US,93,2018,3,9,1,F
8595,127.0,EM,D,EM,1,5,YVR,CA,906,SEA,US,93,2011,3,7,1,G
21944,1523.0,AA,D,AA,3,3,DFW,US,74,YYC,CA,916,2012,2,4,4,F
